Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Shortage3;Ended1;Ended2;Limits;New expirience;Offer Time;Team Power;Name;Level;Rarity;Stage2;Provimce;Stage;Result;Gems;Gems+;Gems-;Gems Balance
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:47;0:36:47;7;4;Train;Research Speed Up;;;;;;;;;;;Low Cost;;;;;;;-4;0;-4;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:48;0:36:48;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:49;0:36:49;7;4;Train;Start;ошибочное открытие;;;;;;;;;;;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:50;0:36:50;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:51;0:36:51;7;4;Train;Research Finish;окно с окончанием вылезло с опозданием;;;;;;;;;;Low Cost;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:52;0:36:52;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:54;0:36:54;7;4;Train;Start;не хватило еды для старта тренировки;Food;;;;;;;;;;;;;;;;;0;0;74
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:57;0:36:57;7;4;Buy;Food;;;;;;;;;;;;;;;;;;-3;0;-3;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:36:58;0:36:58;7;4;Train;Start;;;;;Food;;;;;;Low Cost;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:07;0:37:07;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:09;0:37:09;7;4;Craft;Finish;;;;;;;;;;;Minor Healing Potion;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:10;0:37:10;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:20;0:37:20;7;4;Player;Profile Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:26;0:37:26;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:34;0:37:34;7;4;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:50;0:37:50;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:37:55;0:37:55;7;4;Raid;Ranking Top 100 Start;не понятно вообще зачем заходила;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:38:01;0:38:01;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:38:06;0:38:06;7;4;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:38:14;0:38:14;7;4;Campaign;Start Battle;Враги с каждым этапом становятся сильнее, причем настолько, что игроку обязательно нужно усиливать героев или получать более сильных;;;;;;;;;;;;;7-5;7;5;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:00;0:41:00;7;4;Campaign;Finish Battle;;;;;;;;;;;;;;7-5;7;5;Defeat;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:06;0:41:06;7;4;Campaign;Pop-up;Советы по усилению отряда;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:06;0:41:06;7;4;Campaign;Map;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:09;0:41:09;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:16;0:41:16;7;4;Summon;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:24;0:41:24;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:31;0:41:31;7;4;Watchtower;Start;Полистала список, но никакой цели этого не видно;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:37;0:41:37;7;4;Shop;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:46;0:41:46;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:47;0:41:47;7;4;Offers;Ninja Offers Part 2/5 $9.99;Правила записи;;;;;;;;3d 1h;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:47;0:41:47;7;4;Offers;Ninja Offers Part 2/5 50 Gems;Правила записи;;;;;;;;3d 1h;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:49;0:41:49;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:51;0:41:51;7;4;Offers;Super Starter Pack $4.99;Правила записи;;;;;;;;6h 21m;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:52;0:41:52;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:41:54;0:41:54;7;4;Raid;Ranking Top 100 Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:43:24;0:43:24;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:43:34;0:43:34;7;4;Player;Profile Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;6;6,0;https://youtu.be/_lATyEoTUqA?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:43:41;0:43:35;0:43:35;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:01;0:00:01;7;4;Idle;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:17;0:00:17;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:21;0:00:21;7;4;Offers;Super Starter Pack $4.99;Pop-Up;;;;;;;;2h 39m;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:22;0:00:22;7;4;Raid;Enemy Raid;смотрела состав отрядов противников;;;;;;;;;1121;;;;;;;Defeat;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:22;0:00:22;7;4;Raid;Enemy Raid;;;;;;;;;;1121;;;;;;;Defeat;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:34;0:00:34;7;4;Offers;Ninja Offers Part 3/5 $9.99;Pop-Up;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:34;0:00:34;7;4;Offers;Ninja Offers Part 3/5 50 Gems;Pop-Up;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:42;0:00:42;7;4;Offers;Ninja Offers Part 2/5 $9.99;;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:42;0:00:42;7;4;Offers;Ninja Offers Part 2/5 50 Gems;;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:42;0:00:42;7;4;Offers;Ninja Offers Part 1/5 $2.99;;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:42;0:00:42;7;4;Offers;Ninja Offers Part 1/5 50 Gems;;;;;;;;;2d 21h;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:45;0:00:45;7;4;Summon;Pop-up;Призыв Creed of the Ninja ;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:46;0:00:46;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:47;0:00:47;7;4;Offers;Super Starter Pack $4.99;Самостоятельный просмотр из-за правил записи;;;;;;;;2h 39m;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:49;0:00:49;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:52;0:00:52;7;4;Shop;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:53;0:00:53;7;4;VIP;Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:00:56;0:00:56;7;4;Shop;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:01:47;0:01:47;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:01:48;0:01:48;7;4;Mail;Start;Новое письмо на почте;;;;;;;;;;;;;;;;;;0;0;71
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:01:51;0:01:51;7;4;Mail;Reward;Proove Your Might! (точная цель из названия и описания не понятна), x1 Summon Token;;;;;;;;;;;;;;;;;5;5;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:01:54;0:01:54;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:01:56;0:01:56;7;4;Raid;Ranking Top 100 Start;Правила записи;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:34;0:03:34;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:37;0:03:37;7;4;Watchtower;Start;Немного полистала список;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:44;0:03:44;7;4;Gathering;Food and Iron;Награда Watchtower;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:47;0:03:47;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:52;0:03:52;7;4;Gathering;Iron;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:53;0:03:53;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:54;0:03:54;7;4;Train;Finish;;;;;;;;;;;Low Cost;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:55;0:03:55;7;4;Train;New Hero;;;;;;;;;;;Sigrunn;1;1;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:56;0:03:56;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:57;0:03:57;7;4;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:58;0:03:58;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:03:59;0:03:59;7;4;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:02;0:04:02;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:03;0:04:03;7;4;Gathering;Iron;достигнут лимит по металлу;;;;;;Iron;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:04;0:04:04;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:09;0:04:09;7;4;Train;Start;;;;;;;;;;;Uncommon;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:27;0:04:27;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:30;0:04:30;7;4;Train;Start;Увеличила кол-во обучающихся героев;;;;;;;;;;Uncommon;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:36;0:04:36;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:40;0:04:40;7;4;Inventory;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:50;0:04:50;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:52;0:04:52;7;4;Summon;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:04:55;0:04:55;7;4;Summon;Free Daily Summon;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:01;0:05:01;7;4;Summon;New Hero;;;;;;;;;;;Sharan;1;1;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:06;0:05:06;7;4;Summon;Daily Summon;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:12;0:05:12;7;4;Summon;New Hero;;;;;;;;;;;Needler;1;2;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:15;0:05:15;7;4;Summon;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:18;0:05:18;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:27;0:05:27;7;4;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:32;0:05:32;7;4;Hero;Level Up;;blank;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:32;0:05:32;7;4;Hero;Level Up;Не стала жертвовать героями, т.к. дают мало опыта;Heroes;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:41;0:05:41;7;4;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:45;0:05:45;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:05:48;0:05:48;7;4;Hero;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:02;0:06:02;7;4;Hero;Edit Team Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:11;0:06:11;7;4;Hero;Edit Team Finish;;;;;;;;;;1037;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:13;0:06:13;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:22;0:06:22;7;4;Building;Start;;;;;;;;;;;Farm;3;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:22;0:06:22;7;4;Gathering;Food;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:23;0:06:23;7;4;Base;Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:33;0:06:33;7;4;Alliance;Start;Зашла только для атаки на титана;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:47;0:06:47;7;4;Alliance;Edit Team Start;;;;;;;;;;;;;;;;;;;0;0;76
16.10.2020;3;7;7,0;https://youtu.be/ltQZlq7Xsao?list=PLTjhk5BwsiVV8SrR-dPCDjCfaMnt-5HZH;0:52:55;0:06:52;0:06:52;7;4;Alliance;Edit Team Finish;;;;;;;;;;1063;;;;;;;;;0;0;76
