Date;Day;Session;Video #;Videolink;Videolength;Timestamp;Timelink;Player Level;Stronghold Level;Tag;Action;Info;Shortage1;Shortage2;Ended1;Ended2;Limits;New Experience;Offer Time;Team Power;Name;Level;Rarity;Stage;Result;Gems;Gems+;Gems-;Gems Balance
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:18:45;0:18:45;9;6;Hero;Start;бесило что горит цифра над иконкой;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:18:49;0:18:49;9;6;Campaign;Map;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:18:51;0:18:51;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:03;0:19:03;9;6;Hero;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:15;0:19:15;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:18;0:19:18;9;6;Train;Research Start;;;;Food;;;;;;Fire;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:30;0:19:30;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:33;0:19:33;9;6;Train;Start;хотела Fast но не хватает ресурсов ;Materials;;Food;;;;;;Uncommon;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:44;0:19:44;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:49;0:19:49;9;6;Craft;Start;мало еды;Food;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:19:58;0:19:58;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:20:11;0:20:11;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:20:15;0:20:15;9;6;Raid;Enemy Search;теперь обновление стоит дороже;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:20:19;0:20:19;9;6;Raid;Reroll;x1;;;Food;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:20:30;0:20:30;9;6;Raid;Start Battle;;;;;;;;;1817;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:11;0:22:11;9;6;Raid;Finish Battle;;;;;;;;;1817;;;;;Victory;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:17;0:22:17;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:19;0:22:19;9;6;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:23;0:22:23;9;6;Raid;reroll;x3 мало еды, сильные противники, передумала;;;Food;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:38;0:22:38;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:42;0:22:42;9;6;Campaign;Map;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:22:47;0:22:47;9;6;Campaign;Start Battle;;;;;;;;;;;;;11-1;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:24:48;0:24:48;9;6;Campaign;Finish Battle;;;;Energy;;;;;;;;;11-1;Victory;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:25:01;0:25:01;9;6;Campaign;Map;закончилась энергия;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:25:08;0:25:08;9;6;Player;Profile Start;смотрит сколько осталось до уровня;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:25:09;0:25:09;9;6;Campaign;Map;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:25:11;0:25:11;9;6;Alliance;Start;вкладка с титаном, красивый титан;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:25:17;0:25:17;9;6;Alliance;Titan Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:26:12;0:26:12;9;6;Alliance;Titan Finish;наименьший урон;;;;;;;;;;;;;Defeat;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:26:15;0:26:15;9;6;Alliance;Start;первая, кто атаковала титана, потому стоит в ТОПе урона по титану;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:26:19;0:26:19;9;6;Alliance;Titan Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:27:46;0:27:46;9;6;Alliance;Titan Finish;;;;;;;;;;;;;;Defeat;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:27:50;0:27:50;9;6;Alliance;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:27:53;0:27:53;9;6;Alliance;Titan Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:28:45;0:28:45;9;6;Alliance;Titan Finish;наименьший урон;;;Energy;;;;;;;;;;Defeat;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:28:49;0:28:49;9;6;Campaign;Map;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:28:52;0:28:52;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:01;0:29:01;9;6;Train;Start;добавила в очередь;;;Food;;;;;;Uncommon;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:05;0:29:05;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:09;0:29:09;9;6;Mystic Vision;Start;;;;;;;;;;;;;;;;0;0;4970
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:48;0:29:48;9;6;Mystic Vision;Finish;выпал токен дейли;;;;;;;;;;;;;;3;3;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:52;0:29:52;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:55;0:29:55;9;6;Summon;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:29:56;0:29:56;9;6;Summon;Daily Summon;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:01;0:30:01;9;6;Summon;New Hero;;;;;;;;;;Sigrunn;1;1;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:02;0:30:02;9;6;Summon;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:05;0:30:05;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:09;0:30:09;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:11;0:30:11;9;6;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:30:13;0:30:13;9;6;Raid;Start Battle;;;;;;;;;1817;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:31:57;0:31:57;9;6;Raid;Finish Battle;недооценила противника;;;;;;;;1817;;;;;Defeat;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:31:59;0:31:59;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:32:02;0:32:02;9;6;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:32:04;0:32:04;9;6;Raid;Start Battle;;;;;;;;;1817;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:34:20;0:34:20;9;6;Raid;Finish Battle;;;;;;;;;1817;;;;;Defeat;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:34:23;0:34:23;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:34:24;0:34:24;9;6;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:34:30;0:34:30;9;6;Raid;reroll;x1 закончилась еда;;;Food;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:34:34;0:34:34;9;6;Raid;Start Battle;;;;;;;;;1817;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:36:18;0:36:18;9;6;Raid;Finish Battle;;;;;;;;;1817;;;;;Defeat;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:36:22;0:36:22;9;6;Raid;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:36:24;0:36:24;9;6;Raid;Enemy Search;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:36:28;0:36:28;9;6;Raid;Start Battle;;;;;;;;;1817;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:00;0:38:00;9;6;Raid;Finish Battle;прокачанный противник, не уничтожила ни одного героя;;;Energy;;;;;1817;;;;;Defeat;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:02;0:38:02;9;6;Raid;Start;сильно упал счет из-за проигрышев, попадаются только сильные, еды на обновления нет. Просто тратит энергию в надежде на победу;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:04;0:38:04;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:14;0:38:14;9;6;Shop;Start;обновился магазин (предметы для битвы);;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:32;0:38:32;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:38:34;0:38:34;9;6;Raid;Ranking Top 100 Start;правила записи;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:39:17;0:39:17;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:39:19;0:39:19;9;6;Offers;Halloween Offers Day 4 $29.99;правила записи;;;;;;;21h 54m;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:39:23;0:39:23;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:39:26;0:39:26;9;6;Hero;Start;открыла для сводки данных;blank;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;8;8,0;https://youtu.be/BAwgG0sxLCI?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:39:33;0:39:30;0:39:30;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:00;0:00:00;9;6;Idle;Start;Loading;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:09;0:00:09;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:10;0:00:10;9;6;Building;Finish;;;;;;;;;;Mine;6;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:10;0:00:10;9;6;Building;Finish;;;;;;;;;;Mine;6;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:19;0:00:19;9;6;Summon;Pop-Up;Новый елементальный призв;;;;;;1;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:24;0:00:24;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:25;0:00:25;9;6;Gathering;Iron;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:26;0:00:26;9;6;Gathering;Food;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:30;0:00:30;9;6;Train;Finish;все закончили обучение;;;;;;;;;Uncommon;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:31;0:00:31;9;6;Train;New Hero;;;;;;;;;;Brand;1;1;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:32;0:00:32;9;6;Train;New Hero;;;;;;;;;;Nightshade;1;1;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:33;0:00:33;9;6;Train;New Hero;;;;;;;;;;Fletcher;1;1;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:33;0:00:33;9;6;Train;New Hero;;;;;;;;;;Shaarkot;1;2;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:35;0:00:35;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:00:41;0:00:41;9;6;Shop;Start;правила записи;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:19;0:01:19;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:22;0:01:22;9;6;Summon;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:23;0:01:23;9;6;Summon;Free Daily Summon;x2;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:30;0:01:30;9;6;Summon;New Troops;;;;;;;1;;;Exalted Monks;1;2;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:33;0:01:33;9;6;Summon;New Hero;;;;;;;;;;Sharan;1;1;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:36;0:01:36;9;6;Summon;Start;посмотрела новый призыв;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:48;0:01:48;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:01:49;0:01:49;9;6;Raid;Ranking Top 100 Start;правила записи;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:02:34;0:02:34;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:02:42;0:02:42;9;6;Building;Start;не хватает металла;Iron;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:02:44;0:02:44;9;6;Base;Start;посмотрела что даже лимита металла не хватит на строительство;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:02:57;0:02:57;9;6;Building;Start;;;;;;;;;;Iron Storage;5;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:02:58;0:02:58;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:08;0:03:08;9;6;Gathering;Food;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:12;0:03:12;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:15;0:03:15;9;6;Building;Start;;;;;;;;;;Farm;1;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:15;0:03:15;9;6;Gathering;Food;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:15;0:03:15;9;6;Base;Start;;;;;;;;;;;;;;;;0;0;4973
29.10.2020;3;9;9,1;https://youtu.be/4Gu7MKAj_fA?list=PLTjhk5BwsiVUqtG2USsIOJHGiONtxAbD_;0:59:39;0:03:21;0:03:21;9;6;Raid;Start;ошибочное открытие;;;;;;;;;;;;;;;0;0;4973
